frase_id,sim,nao,nao_sei,not_annotated,total_annotations,valid_annotations,frase,tem_padrao,real_class,majority_annotation,agreement_rate
4405870,2,0,0,2,4,2,E ela tava mais linda.,Female,sim,sim,100.0
4406140,2,0,0,1,3,2,É que ele é grande demais.,Male,sim,sim,100.0
4406556,2,0,0,2,4,2,"Ela tava linda, nossos braços se cruzando.",Female,sim,sim,100.0
4408224,3,0,0,1,4,3,"Que menino sonhador
.",Male,sim,sim,100.0
4408538,2,1,0,1,4,3,Embora o senhor seja conhecido.,Male,sim,sim,66.66666666666667
4408707,2,0,0,1,3,2,seria um homem muito feliz.,Male,sim,sim,100.0
4408989,3,0,0,1,4,3,ser mulher direita conforme ela era.,Female,sim,sim,100.0
4409612,2,0,0,2,4,2,"Deixa qualquer homem louco
.",Male,sim,sim,100.0
4409644,2,0,0,1,3,2,Onde tem mulher fogosa.,Female,sim,sim,100.0
4409660,2,0,0,2,4,2,Paixão por mulher bonita.,Female,sim,sim,100.0
4409809,3,0,0,0,3,3,Eu sou um homem tão desvalido.,Male,sim,sim,100.0
4409833,2,0,0,1,3,2,Mulher é muito louca.,Female,sim,sim,100.0
4409892,1,0,0,1,2,1,"Desde quando ela era mocinha
.",Female,sim,sim,100.0
4410132,4,0,0,0,4,4,não posso ver mulher bonita.,Female,sim,sim,100.0
4410412,1,0,0,2,3,1,"O marido freguês, seja lá como for.",Male,sim,sim,100.0
4410663,4,0,0,0,4,4,Quero a meu lado mulher bonita.,Female,sim,sim,100.0
4410686,3,0,0,1,4,3,"Tô de namorada nova, tô.",Female,sim,sim,100.0
4410736,1,0,0,3,4,1,Tenho a ela verdadeiro amor.,Female,sim,sim,100.0
4410746,4,0,0,0,4,4,Madalena foi pecadora.,Female,sim,sim,100.0
4411045,2,0,0,2,4,2,Não pode ver mulher bonita.,Female,sim,sim,100.0
4411138,2,0,0,1,3,2,Só ataca mulher bonita.,Female,sim,sim,100.0
4411279,3,0,0,1,4,3,Quem gosta de homem é gay.,Male,sim,sim,100.0
4411659,2,0,0,2,4,2,Eu não fui o homem certo pra você.,Male,sim,sim,100.0
4411831,3,0,0,1,4,3,Que menina tão bonita.,Female,sim,sim,100.0
4413504,2,1,0,0,3,3,Se ela é tão difícil de esquecer?.,Female,sim,sim,66.66666666666667
4413509,3,0,0,0,3,3,"Deus, essa mulher é minha vida.",Female,sim,sim,100.0
4414607,2,0,0,2,4,2,O menina tão bonita.,Female,sim,sim,100.0
4414642,2,0,0,1,3,2,"Seu marido apaixonado cheio de amor e fé

.",Male,sim,sim,100.0
4414664,2,0,0,1,3,2,Você menina é tão bonita.,Female,sim,sim,100.0
4414946,3,0,0,1,4,3,Sou homem descrente e só creio em.,Male,sim,sim,100.0
4415332,3,0,0,1,4,3,Uma moça muito especial.,Female,sim,sim,100.0
4415336,3,0,0,0,3,3,Ser um homem diferente.,Male,sim,sim,100.0
4416098,3,0,0,1,4,3,Ele é lindo demais.,Male,sim,sim,100.0
4416792,3,0,0,0,3,3,"Que nunca tinha visto um homem tão perfeito,.",Male,sim,sim,100.0
4416862,2,1,0,1,4,3,As outras sabem que ela é dona do pedaço.,Female,sim,sim,66.66666666666667
4417178,2,0,0,1,3,2,Eu sei que ela é jovem.,Female,sim,sim,100.0
4417362,1,0,0,1,2,1,Perdoa esse homem triste que te ama.,Male,sim,sim,100.0
4417520,3,0,0,0,3,3,"O homem tá nervoso, tá bufando.",Male,sim,sim,100.0
4417924,1,0,0,3,4,1,Venha pra aqui menino lindo.,Male,sim,sim,100.0
4420403,2,0,0,1,3,2,"Deus, que mulher gostosa.",Female,sim,sim,100.0
4421585,3,0,0,0,3,3,Tem mulher verruguenta.,Female,sim,sim,100.0
4421591,3,0,0,0,3,3,tem mulher baranga com bafo de onça.,Female,sim,sim,100.0
4422235,3,0,0,0,3,3,O povo todo gritava pra menina boiadeira.,Female,sim,sim,100.0
4422667,3,0,0,1,4,3,Titio era cuiabano.,Male,sim,sim,100.0
4422669,2,0,0,2,4,2,Ele era criador de gado.,Male,sim,sim,100.0
4423472,2,0,0,2,4,2,"Ele já foi canoeiro e pescadô também
.",Male,sim,sim,100.0
4423742,2,1,0,1,4,3,"Ele foi bem castigado
.",Male,sim,sim,66.66666666666667
4424434,1,0,0,2,3,1,Maria tava inocente.,Female,sim,sim,100.0
4424661,1,0,0,2,3,1,A mãe preta que foi morta.,Female,sim,sim,100.0
4424893,3,0,0,1,4,3,Ele não era moço.,Male,sim,sim,100.0
4424938,3,0,1,0,4,4,Eu tenho ela calejada.,Female,sim,sim,75.0
4425217,1,0,0,2,3,1,E guiando os três rei mago.,Male,sim,sim,100.0
4425226,2,1,0,0,3,3,Cristo foi nascido.,Male,sim,sim,66.66666666666667
4425531,3,0,1,0,4,4,Rei é tão querido.,Male,sim,sim,75.0
4425740,2,1,0,0,3,3,Ela é fazendeira de muitas finança.,Female,sim,sim,66.66666666666667
4426226,2,0,0,2,4,2,"Mamãe mamãe mamãe mãe sertaneja já se levanta
.",Female,sim,sim,100.0
4426238,3,0,0,0,3,3,mãe carinhosa bendita seja.,Female,sim,sim,100.0
4426239,3,0,0,0,3,3,Vai esta prece mãe sertaneja.,Female,sim,sim,100.0
4426442,4,0,0,0,4,4,"Rosa menina, menina rosa.",Female,sim,sim,100.0
4426443,2,0,0,1,3,2,"A flor divina, menina rosa.",Female,sim,sim,100.0
4426445,1,0,0,3,4,1,"Menina rosa, meu bem querê
.",Female,sim,sim,100.0
4426462,2,1,0,1,4,3,"Menina rosa, meu bem querê.",Female,sim,sim,66.66666666666667
4426778,2,0,0,2,4,2,Já sou uma mulher casada.,Female,sim,sim,100.0
4426918,4,0,0,0,4,4,"Ele é humano, nosso irmão, é nossa gente.",Male,sim,sim,100.0
4427440,3,0,0,0,3,3,"(""Um homem rico milionário.",Male,sim,sim,100.0
4427537,2,0,0,1,3,2,Muitas mulheres formosas me querem.,Female,sim,sim,100.0
4427974,2,0,0,1,3,2,A minha mãe é paulista.,Female,sim,sim,100.0
4428017,2,1,0,1,4,3,"Minha mãe foi boiadeira
.",Female,sim,sim,66.66666666666667
4428031,1,0,0,2,3,1,A rainha camponesa.,Female,sim,sim,100.0
4428208,2,0,0,2,4,2,Ela é minha ilusão.,Female,sim,sim,100.0
4428528,3,0,0,0,3,3,A mãe preta tá descrente.,Female,sim,sim,100.0
4428662,3,0,0,1,4,3,Ela é muito mais amarga.,Female,sim,sim,100.0
4428785,2,0,0,2,4,2,João era negro forte.,Male,sim,sim,100.0
4428975,2,0,0,1,3,2,Todo marido é sincero.,Male,sim,sim,100.0
4430698,1,0,0,2,3,1,Do menino pobrezinho.,Male,sim,sim,100.0
4430758,3,0,0,1,4,3,Rosinha estava tão bela.,Male,sim,sim,100.0
4431079,2,0,0,2,4,2,"Ela é minha companheira, coração cheio de amor
.",Female,sim,sim,100.0
4431312,1,0,0,3,4,1,Que moça bonita que eu inda não vi.,Female,sim,sim,100.0
4431315,3,0,0,1,4,3,"As moça falaro, que violêro bão.",Female,sim,sim,100.0
4431627,1,0,0,2,3,1,Hoje eu vejo que ela tava certa.,Female,sim,sim,100.0
4432141,1,0,0,3,4,1,"Se tem mulher, agora tem mulher muamba.",Female,sim,sim,100.0
4432164,3,0,0,0,3,3,Se tem mulher agora tem mulher muamba.,Female,sim,sim,100.0
4432833,3,0,0,1,4,3,Eu sou um rapaz faceiro.,Male,sim,sim,100.0
4433381,2,0,0,2,4,2,"Sou um homem ciumento, amo e quero ser amado.",Male,sim,sim,100.0
4433491,1,0,0,3,4,1,mulher casada troca de marido.,Female,sim,sim,100.0
4433535,2,0,0,2,4,2,"Ele era bobo mesmo
.",Male,sim,sim,100.0
4434566,2,0,0,1,3,2,No sambão ela é bacana.,Female,sim,sim,100.0
4434573,4,0,0,0,4,4,Pintou um moço solteiro.,Male,sim,sim,100.0
4434888,2,1,0,0,3,3,Se ficar serei um homem forte.,Male,sim,sim,66.66666666666667
4434993,3,1,0,0,4,4,Sou um homem tão sozinho.,Male,sim,sim,75.0
4435056,4,0,0,0,4,4,Frei dá é o homem mais mole do arraiá.,Male,sim,sim,100.0
4435231,2,1,0,1,4,3,Por mulher é gostoso sofrer.,Female,sim,sim,66.66666666666667
4435553,2,0,0,1,3,2,"Menina linda, vai lá em casa passeá.",Female,sim,sim,100.0
4435646,2,0,0,1,3,2,"Porque sou casado e ela é solteira
.",Female,sim,sim,100.0
4435760,2,0,0,2,4,2,Gosto de mulher direita.,Female,sim,sim,100.0
4435762,2,1,0,0,3,3,Eu gosto de mulher grande.,Female,sim,sim,66.66666666666667
4435764,2,0,0,2,4,2,Gosto de mulher gordinha.,Female,sim,sim,100.0
4435774,2,0,0,2,4,2,Mulher bonita igual melancia.,Female,sim,sim,100.0
4435776,2,1,0,0,3,3,Gosto de mulher morena.,Female,sim,sim,66.66666666666667
4435796,3,0,0,0,3,3,"E a mulher brasileira é boa demais"")
.",Female,sim,sim,100.0
4435860,2,0,0,1,3,2,Essa mulher é feia.,Female,sim,sim,100.0
4435863,2,0,0,1,3,2,Eu fiquei com a mulher feia.,Female,sim,sim,100.0
4435890,2,0,0,1,3,2,Esta mulher é feia.,Female,sim,sim,100.0
4436129,2,0,0,2,4,2,A mulher nova é mais gostoso.,Female,sim,sim,100.0
4436136,3,0,0,0,3,3,Desse garoto quarentão.,Male,sim,sim,100.0
4436377,3,0,0,1,4,3,"A mãe é cor de canela
.",Female,sim,sim,100.0
4436442,2,0,0,1,3,2,Mulher bonita é o que mais me fascina.,Female,sim,sim,100.0
4436536,2,0,0,1,3,2,Ela é casada e seu marido é meu amigo.,Male,sim,sim,100.0
4436576,2,0,0,1,3,2,Hoje estou pedindo arrego e ela está ferida.,Female,sim,sim,100.0
4436692,2,0,0,2,4,2,Tô feito um menino chato.,Male,sim,sim,100.0
4436861,2,0,0,2,4,2,"Que você era a mulher certa, eu queria pra casar.",Female,sim,sim,100.0
4437124,2,0,0,1,3,2,Ela ainda tá solteira.,Female,sim,sim,100.0
4437193,2,0,0,1,3,2,Só quero mulher mais nova.,Female,sim,sim,100.0
4438071,3,0,0,0,3,3,Uma moça muito triste sem o riso da esperança.,Female,sim,sim,100.0
4438076,2,0,0,1,3,2,Minha mãe doente já sem esperança.,Female,sim,sim,100.0
4438262,2,0,0,1,3,2,Em ser o homem mais feliz.,Male,sim,sim,100.0
4438337,2,0,0,1,3,2,O moço era casado.,Male,sim,sim,100.0
4438369,4,0,0,0,4,4,O senhor vai ficar velho.,Male,sim,sim,100.0
4438837,2,0,0,1,3,2,Ela era uma florzinha em botão.,Female,sim,sim,100.0
4439209,3,1,0,0,4,4,O homem está perdido.,Male,sim,sim,75.0
4439264,3,0,0,0,3,3,Olhar de moça bonita.,Female,sim,sim,100.0
4439395,2,0,0,2,4,2,"Se a mulher soltar o rabo o marido tá perdido
.",Male,sim,sim,100.0
4439492,2,0,0,2,4,2,Homem valente já fiz virar medroso.,Male,sim,sim,100.0
4439501,3,0,0,0,3,3,Casei com uma mulher feia.,Female,sim,sim,100.0
4439510,4,0,0,0,4,4,"Que mulher feia, mas tudo bem.",Female,sim,sim,100.0
4439528,2,0,0,2,4,2,Ela é surda também.,Female,sim,sim,100.0
4439666,2,0,0,1,3,2,Diga se ela está sozinha.,Female,sim,sim,100.0
4439868,2,0,0,2,4,2,A filha divina.,Female,sim,sim,100.0
4440245,1,0,0,2,3,1,Era uma menina pobre.,Female,sim,sim,100.0
4440377,2,1,0,1,4,3,Um homem ereto preso a uma asa de pano.,Male,sim,sim,66.66666666666667
4440434,1,0,0,3,4,1,"Por uma mulher bonita
.",Female,sim,sim,100.0
4440495,1,0,0,1,2,1,A mina chique numa calça saint-tropez.,Female,sim,sim,100.0
4440972,3,0,1,0,4,4,"Ela é culpada, auê, uê, uê, boi.",Female,sim,sim,75.0
4440996,2,0,0,1,3,2,"Vendo minha mãe paralítica, sem um sinal de melhora.",Female,sim,sim,100.0
4440997,3,0,0,0,3,3,Levei ela confiante ao bom.,Female,sim,sim,100.0
4441140,2,0,0,1,3,2,"Leu sua sorte, diz que ela era tirana
.",Female,sim,sim,100.0
4441541,1,0,0,2,3,1,O rapaz era casado.,Male,sim,sim,100.0
4441696,3,0,0,0,3,3,Me lembra a deusa a mulher tão fascinante.,Female,sim,sim,100.0
4441785,3,0,0,1,4,3,Tanta mulher gostosa.,Female,sim,sim,100.0
4442479,3,0,0,0,3,3,Tenho três filhas solteira.,Female,sim,sim,100.0
4443093,3,0,0,1,4,3,"A maldade é grande, Deus é maior.",Male,sim,sim,100.0
4443556,2,0,0,1,3,2,"E a mulher namoradeira eu passo o coro e mando embora
.",Female,sim,sim,100.0
4443621,2,1,0,1,4,3,quem casar com mulher feia.,Female,sim,sim,66.66666666666667
4443625,3,0,0,0,3,3,mas se ela for bonita.,Female,sim,sim,100.0
4443629,2,0,0,1,3,2,Que mulher feia não tem pecado.,Female,sim,sim,100.0
4444592,2,0,0,0,2,2,Quem é este homem trigueiro.,Male,sim,sim,100.0
4445070,3,0,0,1,4,3,Eu já vi moça bonita.,Female,sim,sim,100.0
4445308,2,0,0,2,4,2,Não é qualquer moço forte.,Male,sim,sim,100.0
4445612,4,0,0,0,4,4,Eu bebo pra esquecê que ela é feia que é um horror.,Female,sim,sim,100.0
4446164,1,0,0,2,3,1,"Ela não é doida, ela não é não.",Female,sim,sim,100.0
4446192,2,0,0,1,3,2,Ele tem tão nobre sentimento.,Male,sim,sim,100.0
4446577,2,0,0,2,4,2,Já que o homem é um poço profundo.,Male,sim,sim,100.0
4446598,1,0,0,2,3,1,Homem simples verdadeiro.,Male,sim,sim,100.0
4447187,1,0,0,2,3,1,"Era mesmo um homem valente
.",Male,sim,sim,100.0
4447618,3,0,0,1,4,3,Se elas são ricas elas têm todo o conforto.,Female,sim,sim,100.0
4447633,2,0,0,2,4,2,"Porque ela é a razão do meu viver
.",Female,sim,sim,100.0
4448329,1,0,0,2,3,1,A minha mulher briguenta.,Female,sim,sim,100.0
4448633,2,0,0,2,4,2,Ele era menino.,Male,sim,sim,100.0
4448704,2,0,0,2,4,2,Enfrentei homens valentes.,Male,sim,sim,100.0
4449666,2,0,0,1,3,2,Sou um menino doentio.,Male,sim,sim,100.0
4450002,2,0,0,2,4,2,"Mulher nova é sangue quente
.",Female,sim,sim,100.0
4450486,3,0,0,0,3,3,"Toureiro, toureiro é homem forte.",Male,sim,sim,100.0
4450739,2,0,0,2,4,2,Vendo minha mãe paralítica e sem sinal de melhora.,Female,sim,sim,100.0
4451305,3,0,0,0,3,3,"Por tua beleza muito homem ficou louco
.",Male,sim,sim,100.0
4451871,4,0,0,0,4,4,Moço muito elegante.,Male,sim,sim,100.0
4451877,1,0,0,2,3,1,O rapaz era pacato.,Male,sim,sim,100.0
4451951,2,0,0,1,3,2,Teu marido é muito maldoso.,Male,sim,sim,100.0
4452036,2,0,0,2,4,2,Sua pobre mãe velhinha.,Female,sim,sim,100.0
4452153,2,0,0,1,3,2,Ele era o salvador.,Male,sim,sim,100.0
4452462,2,0,1,1,4,3,Mulher matadeira.,Female,sim,sim,66.66666666666667
4452805,2,0,0,1,3,2,Judas vendido ele foi prisioneiro.,Male,sim,sim,100.0
4452810,2,1,0,1,4,3,Pela lei romana ele foi condenado.,Male,sim,sim,66.66666666666667
4453351,2,0,0,2,4,2,Homem perverso e tirano.,Male,sim,sim,100.0
4453363,2,0,0,2,4,2,"Cristo era judeu
.",Male,sim,sim,100.0
4453609,1,0,0,2,3,1,"Pra mim ele só deixou triste dor de uma saudade
.",Male,sim,sim,100.0
4453749,2,0,0,0,2,2,Lá encontrei uma mulher sozinha.,Female,sim,sim,100.0
4453981,1,0,0,3,4,1,Mas o senhor mesmo sozinho.,Male,sim,sim,100.0
4454078,2,0,0,1,3,2,Ele é um analfabeto.,Male,sim,sim,100.0
4454080,1,0,0,1,2,1,"Ai, ele é um analfabeto.",Male,sim,sim,100.0
4454894,1,0,0,2,3,1,"Mas tem como chamar ele diferente
.",Male,sim,sim,100.0
4454968,2,0,0,2,4,2,Minha mãe fica brava.,Female,sim,sim,100.0
4455031,3,0,0,1,4,3,"Ela é cheirosa é misteriosa é menina mulher
.",Female,sim,sim,100.0
4455614,2,0,0,2,4,2,Ela estava sozinha eu cantava pra ela.,Female,sim,sim,100.0
4455684,2,0,0,1,3,2,Tem damas lindas sobrando.,Female,sim,sim,100.0
4455698,3,0,0,1,4,3,Com tantas moças bonitas.,Female,sim,sim,100.0
4455985,1,0,0,2,3,1,Ela amanheceu zangado.,Female,sim,sim,100.0
4455990,2,0,0,1,3,2,A mulher ficou nervosa.,Female,sim,sim,100.0
4456019,2,0,0,0,2,2,É um marido carinhoso.,Male,sim,sim,100.0
4456497,3,0,0,0,3,3,"Este menino é um pão
.",Male,sim,sim,100.0
4456941,2,0,0,2,4,2,Menina bonita olha pra mim.,Female,sim,sim,100.0
4457035,3,0,0,1,4,3,Menina triste.,Female,sim,sim,100.0
4457173,3,0,0,1,4,3,Ele então fica mais lindo.,Male,sim,sim,100.0
4457257,1,0,0,2,3,1,"Todos eles são valente
.",Male,sim,sim,100.0
4457354,4,0,0,0,4,4,Como ela é amorosa formosa.,Female,sim,sim,100.0
4457360,2,0,0,1,3,2,ela é minha paz.,Female,sim,sim,100.0
4457398,1,0,0,3,4,1,Mulher ciumenta é zebra.,Female,sim,sim,100.0
4458134,4,0,0,0,4,4,Nossa mulher altaneira.,Female,sim,sim,100.0
4460119,4,0,0,0,4,4,"É a mulher formosa que nega o seu amor
.",Female,sim,sim,100.0
4461162,3,0,0,1,4,3,Um homem já milionário.,Male,sim,sim,100.0
4461229,2,1,0,1,4,3,"Deus menino foi nascido ai, ai, ai, ai.",Male,sim,sim,66.66666666666667
4461232,2,0,0,2,4,2,"Senhora dona da casa ai, ai, ai, ai.",Female,sim,sim,100.0
4461393,2,0,0,1,3,2,"E a engenharia, homens competentes.",Male,sim,sim,100.0
4461495,2,0,0,2,4,2,Porque sei que ele é homem.,Male,sim,sim,100.0
4462060,3,0,0,0,3,3,"Homem não é menos homem
.",Male,sim,sim,100.0
4462215,3,0,0,0,3,3,"Ela era tão certinha, me apresentou pros pais.",Female,sim,sim,100.0
4462344,2,0,0,1,3,2,Levei uma garota carinhosa.,Female,sim,sim,100.0
4463454,2,0,0,2,4,2,"De um rapaz caipira
.",Male,sim,sim,100.0
4464335,2,0,0,2,4,2,Também já tô sabendo que ela é muito ciumenta e me odeia.,Female,sim,sim,100.0
4464572,2,0,0,1,3,2,E a mulher namoradeira eu passo o couro.,Female,sim,sim,100.0
4465852,2,0,0,1,3,2,Ela é muito louca.,Female,sim,sim,100.0
4465872,2,0,0,1,3,2,Ela é muito louca assim.,Female,sim,sim,100.0
4465874,2,0,0,1,3,2,Mas ela é muito louca assim.,Female,sim,sim,100.0
4466824,3,1,0,0,4,4,"Vejo ela feliz, ela me vê sofrendo
.",Female,sim,sim,75.0
4467978,4,0,0,0,4,4,A menina mais querida.,Female,sim,sim,100.0
4468329,2,0,0,1,3,2,De opinião sou um homem forte.,Male,sim,sim,100.0
4468332,2,0,0,2,4,2,mulher vaidosa.,Female,sim,sim,100.0
4468364,1,0,0,1,2,1,Flor menina tão querida.,Female,sim,sim,100.0
4468850,3,0,0,0,3,3,"Como chorei, mãe querida.",Female,sim,sim,100.0
4469222,3,0,1,0,4,4,"Nosso eterna mãe querida vive a nos abençoar
.",Female,sim,sim,75.0
4469245,3,0,0,1,4,3,Moças simples do interior.,Female,sim,sim,100.0
4469328,2,0,0,1,3,2,Ela é birrenta.,Female,sim,sim,100.0
4469331,1,0,0,3,4,1,"De homem manso
.",Male,sim,sim,100.0
4469647,3,0,0,1,4,3,Ele era tão bonzinho.,Male,sim,sim,100.0
4469930,2,0,0,1,3,2,Eu pensei comigo mesmo estou com a filha mais casada.,Female,sim,sim,100.0
4470257,3,0,0,1,4,3,O homem futuro que hoje é criança.,Male,sim,sim,100.0
4470718,3,0,0,0,3,3,"Pois ele é o dono do seu coração
.",Male,sim,sim,100.0
4470726,1,0,0,2,3,1,"De um homem covarde e amante da noite
.",Male,sim,sim,100.0
4470730,2,0,1,1,4,3,Pois ele é o dono do seu coração.,Male,sim,sim,66.66666666666667
4471072,3,0,0,1,4,3,você menina bonita.,Female,sim,sim,100.0
4471289,3,0,0,0,3,3,Porque sou um homem forte.,Male,sim,sim,100.0
4471320,1,0,0,3,4,1,"Beijando os teus lábios, menina querida.",Female,sim,sim,100.0
4471472,2,0,0,2,4,2,De minha mãe saudosa.,Female,sim,sim,100.0
4471546,3,0,0,0,3,3,Enquanto ela é a deusa do cassino.,Female,sim,sim,100.0
4471834,1,0,0,2,3,1,"E hoje no espaço ele vive feliz
.",Male,sim,sim,100.0
4472929,1,0,0,2,3,1,Eu nãi sabia que ela era feiticeira.,Female,sim,sim,100.0
4473261,3,0,0,0,3,3,"Mulher boa, bonita e carinhosa.",Female,sim,sim,100.0
4473265,2,0,0,2,4,2,"Mulher nova, bonitinha e perfumada.",Female,sim,sim,100.0
4473268,2,0,0,2,4,2,"Fazer gemer qualquer homem valentão
.",Male,sim,sim,100.0
4473275,2,0,0,1,3,2,"Seja ela moreninha, como for.",Female,sim,sim,100.0
4473377,2,0,0,1,3,2,Apenas setecentos dias fui um homem feliz.,Male,sim,sim,100.0
4473583,2,0,0,1,3,2,"E o desprezo daquela mulher ingrata
.",Female,sim,sim,100.0
4473606,2,0,0,2,4,2,A mulher sendo bonita.,Female,sim,sim,100.0
4473797,2,0,0,2,4,2,Eu amo a mulher mais bonita.,Female,sim,sim,100.0
4473802,2,0,0,1,3,2,Ela é uma estrela que brilha.,Female,sim,sim,100.0
4473807,1,0,0,3,4,1,Ela é uma flor morena.,Female,sim,sim,100.0
4473911,2,0,0,2,4,2,Eu sou um homem casado.,Male,sim,sim,100.0
4474136,2,0,0,1,3,2,"Ela estava louca, louca de ciúmes.",Female,sim,sim,100.0
4474331,3,0,0,1,4,3,Ela estava nervosa.,Female,sim,sim,100.0
4474427,2,0,0,1,3,2,Com a mulher primeira com quem me casei.,Female,sim,sim,100.0
4474834,1,0,0,3,4,1,Paulinho era um moço pobre.,Male,sim,sim,100.0
4474836,3,0,0,1,4,3,Lourdinha era muito rica.,Female,sim,sim,100.0
4474848,2,0,0,2,4,2,Era um homem perigoso.,Male,sim,sim,100.0
4474849,2,0,0,1,3,2,Paulinha era um moço pobre.,Male,sim,sim,100.0
4474859,2,0,0,1,3,2,Lourdinha era apaixonada.,Female,sim,sim,100.0
4474881,2,1,0,1,4,3,Encontrou a filha morta.,Female,sim,sim,66.66666666666667
4474915,3,0,0,0,3,3,Por causa de um moço pobre.,Male,sim,sim,100.0
4474926,3,0,0,1,4,3,"Chora mulher ingrata, pode chorar.",Female,sim,sim,100.0
4475070,3,1,0,0,4,4,Pois você sabes que eu sou homem casado.,Male,sim,sim,75.0
4475138,2,0,0,1,3,2,Da mulher vaidosa vaidade se espera.,Female,sim,sim,100.0
4475147,2,0,0,1,3,2,Ela fez um gesto de mulher luxenta.,Female,sim,sim,100.0
4475265,2,0,0,2,4,2,De homens pobres e ricaços.,Male,sim,sim,100.0
4475421,2,0,0,2,4,2,Sendo ele bom mineiro.,Male,sim,sim,100.0
4475687,2,1,0,0,3,3,Ele vai ser condenado.,Male,sim,sim,66.66666666666667
4475884,1,0,0,3,4,1,Homem valente não chora.,Male,sim,sim,100.0
4475924,3,0,0,1,4,3,Pela mãe querida de amor sem igual.,Female,sim,sim,100.0
4476687,1,0,0,2,3,1,Ela vem cheia de marra.,Female,sim,sim,100.0
4476732,1,0,0,2,3,1,E hoje ela tá virada pela madrugada.,Female,sim,sim,100.0
4477237,3,0,0,1,4,3,Tem homem sério nas grades.,Male,sim,sim,100.0
4477521,4,0,0,0,4,4,O homem bruto com suas armas de guerra.,Male,sim,sim,100.0
4477759,2,0,0,2,4,2,Mas sempre foi homem honrado.,Male,sim,sim,100.0
4477812,2,0,0,1,3,2,"O homem era competente, já foi rasgando o filó.",Male,sim,sim,100.0
4477861,2,0,0,2,4,2,Sou filho de homem forte.,Male,sim,sim,100.0
4478498,2,0,0,1,3,2,Uma donzela meiga e linda como a flor.,Female,sim,sim,100.0
4478570,4,0,0,0,4,4,"que o senhor leva alegria, mas é um homem infeliz.",Male,sim,sim,100.0
4479030,1,0,0,3,4,1,Roberto era um moço muito rico.,Male,sim,sim,100.0
4479031,2,1,0,1,4,3,E ela muito pobre que só tinha um coração.,Female,sim,sim,66.66666666666667
4479444,1,0,0,2,3,1,Só dá garupa pra moça bonita.,Female,sim,sim,100.0
4479644,1,0,0,2,3,1,Se o rapaz quisé muito cafuné.,Male,sim,sim,100.0
4479773,2,0,0,1,3,2,Uma menina rica e um menino pobre.,Male,sim,sim,100.0
4479779,1,0,0,2,3,1,"Foi o menino pobre quem herdou a herança
.",Male,sim,sim,100.0
4479782,2,0,0,2,4,2,Enquanto a moça pobrezinha.,Female,sim,sim,100.0
4479922,2,0,0,1,3,2,"Que a esposa já não era mais bonita como antes
.",Female,sim,sim,100.0
4479932,2,0,0,1,3,2,Julgando que a esposa fosse linda como outrora.,Female,sim,sim,100.0
4479935,4,0,0,0,4,4,"Era sua velha esposa destruída pelos anos
.",Female,sim,sim,100.0
4480198,2,0,0,0,2,2,Para o moço branco deu seu coração.,Male,sim,sim,100.0
4480230,2,0,0,2,4,2,Foi moça linda e querida.,Female,sim,sim,100.0
4480499,4,0,0,0,4,4,"Que a mãe era preta, por isso fugiu.",Female,sim,sim,100.0
4480502,2,0,0,1,3,2,Da filha querida que tanto ela amou.,Female,sim,sim,100.0
4480524,2,1,0,0,3,3,Como se ela fosse a alma da mãe.,Female,sim,sim,66.66666666666667
4480528,2,0,0,1,3,2,Um menino pobrezinho.,Male,sim,sim,100.0
4480541,2,0,0,2,4,2,"Trabalhador, homem bão.",Male,sim,sim,100.0
4480641,2,0,1,0,3,3,"(""- Compadre, tu conheceu a moça magra?.",Female,sim,sim,66.66666666666667
4480643,2,0,0,1,3,2,A irmã da moça gorda.,Female,sim,sim,100.0
4480650,2,0,0,1,3,2,Que moça magra era a.,Female,sim,sim,100.0
4481063,3,1,0,0,4,4,"Para o senhor ficar rico e tão depressa progredir, quantos sonhos, quantos lares foi preciso destruir.",Male,sim,sim,75.0
4481390,3,1,0,0,4,4,Moça que gosta de homem casado.,Male,sim,sim,75.0
4481684,2,0,0,1,3,2,"(""Corre muié, que ele tá brabo, hem!",Male,sim,sim,100.0
4481716,2,0,0,1,3,2,E ela é bonita?.,Female,sim,sim,100.0
4481901,3,0,0,0,3,3,Namorei uma moça feia.,Female,sim,sim,100.0
4482052,2,0,0,1,3,2,Se tiver filha bonita.,Female,sim,sim,100.0
4482607,3,0,0,0,3,3,ele tá sujo todo amassado.,Male,sim,sim,100.0
4482789,2,1,0,1,4,3,Ela teve tamanha coragem.,Female,sim,sim,66.66666666666667
4483032,4,0,0,0,4,4,Eu sou um rapaz solteiro.,Male,sim,sim,100.0
4483115,2,0,0,2,4,2,Mulher ingrata o seu rosto descorado.,Female,sim,sim,100.0
4483139,3,0,0,1,4,3,"Mulher ingrata, é impossível que no limbo.",Female,sim,sim,100.0
